1,8,43.992,-12.521,26.295,135.25,474.73,977.36,2.74,-3.62,15.14,-425,345,293
1,25,44.997,-14.051,27.546,258.3,567.02,1004.46,5.48,-19.06,41.19,-425,345,293
1,12,45.862,-15.654,27.99,306.21,524.17,898.99,3.69,-16.85,59.79,-425,345,293
1,13,47.709,-17.26,25.993,296.88,322.39,901.49,10.38,-14.79,76.19,-425,345,293
1,14,49.568,-19.588,25.557,423.58,442.63,994.63,26.3,-8.75,96.44,-425,345,293
1,12,51.52,-21.68,25.079,470.15,446.29,1019.71,30.26,1.2,103.17,-425,345,293
1,13,52.876,-22.028,25.085,403.63,482.85,1034.67,30.01,11.57,95.59,-425,345,293
1,13,54.319,-23.46,24.902,504.27,437.07,996.52,36.99,25.89,88.44,-425,345,293
1,13,55.385,-23.594,25.071,461.67,458.56,1022.89,47.07,39.96,84.23,-425,345,293
1,13,55.478,-21.603,27.111,343.87,656.49,1091.25,48.12,52.8,55.8,-420,340,281
1,14,54.589,-20.44,27.656,460.51,558.72,1131.41,36.69,61.89,10.61,-420,340,281
1,13,53.775,-19.037,26.976,432.07,419.56,1099.12,33.9,69.79,-23.17,-420,340,281
1,13,51.514,-15.119,28.153,225.83,522.4,993.04,26.32,78.09,-70.05,-420,340,281
1,13,49.52,-12.646,27.261,254.33,371.83,960.08,16.06,69.6,-83.56,-420,340,281
1,13,46.908,-10.142,27.033,218.99,470.95,1027.59,6.94,52.73,-97.16,-420,340,281
1,13,43.969,-9.509,27.067,343.38,495.54,1025.57,-6.1,35.27,-127.01,-420,340,281
1,13,40.837,-6.968,27.586,163.7,560.18,999.21,-18.24,26.46,-148.01,-420,340,281
1,12,37.762,-4.162,28.136,50.05,563.35,891.72,-29.5,5.17,-156.53,-420,340,281
1,14,35.017,-4.697,27.425,272.83,450.81,900.02,-23.14,-2.45,-141.33,-429,370,280
1,13,33.019,-3.317,27.633,86.18,490.6,881.47,-12.57,-8.19,-134.86,-429,370,280
1,12,31.244,-1.212,28.977,-57.31,626.59,873.23,-6.13,-24.15,-122.5,-429,370,280
1,14,30.195,0.323,29.6,-68.42,587.4,902.16,-5.6,-31.7,-101.76,-429,370,280
1,12,30.138,0.317,29.857,-22.64,567.02,922.36,-3.75,-45.02,-58.16,-429,370,280
1,13,30.258,-0.952,28.448,51.57,430.91,985.17,-2.37,-58.69,-43.11,-429,370,280
1,13,30.805,-2.54,28.66,36.01,533.87,925.54,-1.82,-77.77,-11.96,-429,370,280
